Date,With all Water,No CEW,No eWater
06/10/2014,  1.511915,  1.148819,  0.246182
07/10/2014,  0.963107,  0.890700,  0.410591
08/10/2014,  0.000000,  0.000000,  0.000000
09/10/2014,  0.000000,  0.000000,  0.000000
10/10/2014,  0.007729,  0.000000,  0.000000
11/10/2014,  0.814412,  0.548394,  0.000000
12/10/2014,  2.702924,  2.935118,  1.712696
13/10/2014,  0.324241,  0.341814,  0.240638
14/10/2014,  0.000000,  0.000000,  0.000000
15/10/2014,  0.000000,  0.000000,  0.000000
16/10/2014,  0.000000,  0.000000,  0.000000
17/10/2014,  0.000000,  0.000000,  0.000000
18/10/2014,  0.000000,  0.000000,  0.000000
19/10/2014,  0.068047,  0.000000,  0.000000
20/10/2014,  0.000000,  0.000000,  0.000000
21/10/2014,  1.454896,  1.082316,  0.000000
22/10/2014,  1.533953,  1.333708,  0.000000
23/10/2014,  0.000000,  0.000000,  0.000000
24/10/2014,  0.000000,  0.000000,  0.000000
25/10/2014,  0.000000,  0.000000,  0.000000
26/10/2014,  2.864405,  2.526794,  0.559178
27/10/2014,  1.699135,  1.609740,  0.691483
28/10/2014,  0.000000,  0.000000,  0.000000
29/10/2014,  0.000000,  0.000000,  0.000000
30/10/2014,  0.000000,  0.000000,  0.000000
31/10/2014,  1.825579,  1.560993,  0.502728
01/11/2014,  0.215017,  0.265435,  0.299981
02/11/2014,  0.000000,  0.000000,  0.000000
03/11/2014,  0.000000,  0.000000,  0.000000
04/11/2014,  0.098707,  0.000000,  0.000000
05/11/2014,  0.000000,  0.000000,  0.000000
06/11/2014,  0.000000,  0.000000,  0.000000
07/11/2014,  0.020439,  0.000000,  0.000000
08/11/2014,  0.210230,  0.000000,  0.000000
09/11/2014,  0.000000,  0.000000,  0.000000
10/11/2014,  0.000000,  0.000000,  0.000000
11/11/2014,  0.000000,  0.000000,  0.000000
12/11/2014,  0.000000,  0.000000,  0.000000
13/11/2014,  0.369145,  0.000000,  0.000000
14/11/2014,  0.627966,  0.000000,  0.000000
15/11/2014,  0.818202,  0.000000,  0.000000
16/11/2014,  0.336667,  0.000000,  0.000000
17/11/2014,  0.000000,  0.000000,  0.000000
18/11/2014,  0.000000,  0.000000,  0.000000
19/11/2014,  0.000000,  0.000000,  0.000000
20/11/2014,  0.000000,  0.000000,  0.000000
21/11/2014,  0.000000,  0.000000,  0.000000
22/11/2014,  0.000000,  0.000000,  0.000000
23/11/2014,  2.178867,  0.000000,  0.000000
24/11/2014,  1.007817,  0.000000,  0.000000
25/11/2014,  0.000000,  0.000000,  0.000000
26/11/2014,  0.000000,  0.000000,  0.000000
27/11/2014,  0.000000,  0.000000,  0.000000
28/11/2014,  0.000000,  0.000000,  0.000000
29/11/2014,  0.000000,  0.000000,  0.000000
30/11/2014,  0.420263,  0.000000,  0.000000
01/12/2014,  0.249940,  0.000000,  0.000000
02/12/2014,  0.000000,  0.000000,  0.000000
03/12/2014,  2.442553,  0.000000,  0.000000
04/12/2014,  1.192735,  0.000000,  0.000000
05/12/2014,  0.442295,  0.000000,  0.000000
06/12/2014,  0.330376,  0.000000,  0.000000
07/12/2014,  0.000000,  0.000000,  0.000000
08/12/2014,  0.000000,  0.000000,  0.000000
09/12/2014,  0.000000,  0.000000,  0.000000
10/12/2014,  0.483166,  0.000000,  0.000000
11/12/2014,  0.259130,  0.000000,  0.000000
12/12/2014,  0.000000,  0.000000,  0.000000
13/12/2014,  0.000000,  0.000000,  0.000000
14/12/2014,  0.000000,  0.000000,  0.000000
15/12/2014,  1.602888,  0.000000,  0.000000
16/12/2014,  0.662220,  0.000000,  0.000000
17/12/2014,  0.340909,  0.000000,  0.000000
18/12/2014,  0.287767,  0.000000,  0.000000
19/12/2014,  0.000000,  0.000000,  0.000000
20/12/2014,  0.000000,  0.000000,  0.000000
21/12/2014,  0.000000,  0.000000,  0.000000
22/12/2014,  0.634715,  0.000000,  0.000000
23/12/2014,  0.324540,  0.000000,  0.000000
24/12/2014,  0.378865,  0.000000,  0.000000
25/12/2014,  0.291132,  0.000000,  0.000000
26/12/2014,  0.000000,  0.000000,  0.000000
27/12/2014,  0.000000,  0.000000,  0.000000
28/12/2014,  1.723710,  0.347872,  0.000000
29/12/2014,  1.388841,  0.520024,  0.000000
30/12/2014,  0.008972,  0.000000,  0.000000
31/12/2014,  0.000000,  0.000000,  0.000000
01/01/2015,  0.000000,  0.000000,  0.000000
02/01/2015,  0.000000,  0.000000,  0.000000
03/01/2015,  0.000000,  0.000000,  0.000000
04/01/2015,  0.000000,  0.000000,  0.000000
05/01/2015,  0.000000,  0.000000,  0.000000
06/01/2015,  0.000000,  0.000000,  0.000000
07/01/2015,  0.000000,  0.000000,  0.000000
08/01/2015,  0.000000,  0.000000,  0.000000
09/01/2015,  0.000000,  0.000000,  0.000000
