Date,With all Water,No CEW,No eWater
05/12/2013,  0.101897,  0.205965,  0.131209
06/12/2013,  0.000000,  0.000000,  0.000000
07/12/2013,  0.000000,  0.000000,  0.000000
08/12/2013,  0.000000,  0.000000,  0.000000
09/12/2013,  0.626787,  0.000000,  0.000000
10/12/2013,  0.265064,  0.000000,  0.000000
11/12/2013,  0.000000,  0.000000,  0.000000
12/12/2013,  0.000000,  0.000000,  0.000000
13/12/2013,  0.000000,  0.000000,  0.000000
14/12/2013,  0.000000,  0.000000,  0.000000
15/12/2013,  0.000000,  0.000000,  0.000000
16/12/2013,  0.036795,  0.000000,  0.000000
17/12/2013,  0.013363,  0.000000,  0.000000
18/12/2013,  0.000000,  0.000000,  0.000000
19/12/2013,  3.191856,  0.000000,  0.000000
20/12/2013,  1.099874,  0.000000,  0.000000
21/12/2013,  0.295759,  0.000000,  0.000000
22/12/2013,  0.605754,  0.000000,  0.000000
23/12/2013,  0.000000,  0.000000,  0.000000
24/12/2013,  0.000000,  0.000000,  0.000000
25/12/2013,  0.805548,  0.000000,  0.000000
26/12/2013,  0.909396,  0.000000,  0.000000
27/12/2013,  1.752764,  0.000000,  0.000000
28/12/2013,  1.722026,  0.000000,  0.000000
29/12/2013,  0.000000,  0.000000,  0.000000
30/12/2013,  0.000000,  0.000000,  0.000000
31/12/2013,  0.000000,  0.000000,  0.000000
01/01/2014,  0.000000,  0.000000,  0.000000
02/01/2014,  2.249915,  0.000000,  0.000000
03/01/2014,  1.876998,  0.000000,  0.000000
04/01/2014,  0.000000,  0.000000,  0.000000
05/01/2014,  0.000000,  0.000000,  0.000000
06/01/2014,  0.044950,  0.000000,  0.000000
07/01/2014,  0.000000,  0.000000,  0.000000
08/01/2014,  0.000000,  0.000000,  0.000000
09/01/2014,  0.000000,  0.000000,  0.000000
10/01/2014,  0.000000,  0.000000,  0.000000
11/01/2014,  0.000000,  0.000000,  0.000000
12/01/2014,  0.000000,  0.000000,  0.000000
13/01/2014,  0.000000,  0.000000,  0.000000
14/01/2014,  0.000000,  0.000000,  0.000000
15/01/2014,  0.000000,  0.000000,  0.000000
16/01/2014,  2.216915,  0.000000,  0.000000
17/01/2014,  4.035374,  0.000000,  0.000000
18/01/2014,  0.955609,  0.000000,  0.000000
19/01/2014,  0.336640,  0.000000,  0.000000
20/01/2014,  0.195852,  0.000000,  0.000000
21/01/2014,  0.076430,  0.000000,  0.000000
22/01/2014,  0.000000,  0.000000,  0.000000
23/01/2014,  0.558763,  0.000000,  0.000000
24/01/2014,  0.696415,  0.000000,  0.000000
25/01/2014,  0.000000,  0.000000,  0.000000
26/01/2014,  0.000000,  0.000000,  0.000000
27/01/2014,  0.000000,  0.000000,  0.000000
28/01/2014,  0.825411,  0.000000,  0.000000
29/01/2014,  0.686182,  0.000000,  0.000000
30/01/2014,  0.000000,  0.000000,  0.000000
31/01/2014,  0.000000,  0.000000,  0.000000
01/02/2014,  0.000000,  0.000000,  0.000000
02/02/2014,  2.209356,  0.000000,  0.000000
03/02/2014,  0.490896,  0.000000,  0.000000
04/02/2014,  0.000000,  0.000000,  0.000000
05/02/2014,  0.000000,  0.000000,  0.000000
06/02/2014,  0.000000,  0.000000,  0.000000
07/02/2014,  0.000000,  0.000000,  0.000000
08/02/2014,  0.118666,  0.000000,  0.000000
09/02/2014,  0.317656,  0.000000,  0.000000
10/02/2014,  0.000000,  0.000000,  0.000000
11/02/2014,  0.000000,  0.000000,  0.000000
12/02/2014,  0.000000,  0.000000,  0.000000
13/02/2014,  0.000000,  0.000000,  0.000000
14/02/2014,  0.000000,  0.000000,  0.000000
15/02/2014,  0.000000,  0.000000,  0.000000
16/02/2014,  0.000000,  0.000000,  0.000000
17/02/2014,  0.000000,  0.000000,  0.000000
18/02/2014,  0.382499,  0.000000,  0.000000
19/02/2014,  0.214148,  0.000000,  0.000000
20/02/2014,  0.000000,  0.000000,  0.000000
21/02/2014,  0.000000,  0.000000,  0.000000
22/02/2014,  0.000000,  0.000000,  0.000000
23/02/2014,  0.000000,  0.000000,  0.000000
24/02/2014,  0.000000,  0.000000,  0.000000
25/02/2014,  0.000000,  0.000000,  0.000000
26/02/2014,  0.000000,  0.000000,  0.000000
27/02/2014,  0.000000,  0.000000,  0.000000
28/02/2014,  0.000000,  0.000000,  0.000000
01/03/2014,  0.000000,  0.000000,  0.000000
02/03/2014,  0.000000,  0.000000,  0.000000
03/03/2014,  0.000000,  0.000000,  0.000000
04/03/2014,  0.000000,  0.000000,  0.000000
05/03/2014,  0.000000,  0.000000,  0.000000
06/03/2014,  0.000000,  0.000000,  0.000000
07/03/2014,  0.000000,  0.000000,  0.000000
08/03/2014,  0.000000,  0.000000,  0.000000
09/03/2014,  0.000000,  0.000000,  0.000000
10/03/2014,  0.000000,  0.000000,  0.000000
11/03/2014,  0.000000,  0.000000,  0.000000
12/03/2014,  0.000000,  0.000000,  0.000000
13/03/2014,  0.000000,  0.000000,  0.000000
14/03/2014,  0.000000,  0.000000,  0.000000
15/03/2014,  0.000000,  0.000000,  0.000000
16/03/2014,  0.000000,  0.000000,  0.000000
17/03/2014,  0.000000,  0.000000,  0.000000
18/03/2014,  0.000000,  0.000000,  0.000000
19/03/2014,  0.000000,  0.000000,  0.000000
20/03/2014,  0.687470,  0.000000,  0.000000
21/03/2014,  0.878859,  0.000000,  0.000000
22/03/2014,  0.000000,  0.000000,  0.000000
23/03/2014,  0.000000,  0.000000,  0.000000
24/03/2014,  0.000000,  0.000000,  0.000000
25/03/2014,  0.000000,  0.000000,  0.000000
26/03/2014,  0.000000,  0.000000,  0.000000
27/03/2014,  0.000000,  0.000000,  0.000000
28/03/2014,  0.000000,  0.000000,  0.000000
29/03/2014,  0.000000,  0.000000,  0.000000
30/03/2014,  0.000000,  0.000000,  0.000000
31/03/2014,  0.000000,  0.000000,  0.000000
01/04/2014,  0.055937,  0.000000,  0.000000
02/04/2014,  0.503129,  0.000000,  0.000000
03/04/2014,  0.000000,  0.000000,  0.000000
04/04/2014,  0.000000,  0.000000,  0.000000
05/04/2014,  0.000000,  0.000000,  0.000000
06/04/2014,  0.000000,  0.000000,  0.000000
07/04/2014,  0.000000,  0.000000,  0.000000
08/04/2014,  0.000000,  0.000000,  0.000000
09/04/2014,  1.204597,  0.000000,  0.000000
10/04/2014,  3.333017,  0.000000,  0.000000
11/04/2014,  1.182227,  0.000000,  0.000000
12/04/2014,  0.264171,  0.000000,  0.000000
13/04/2014,  0.676537,  0.000000,  0.000000
14/04/2014,  0.041655,  0.000000,  0.000000
15/04/2014,  0.000000,  0.000000,  0.000000
16/04/2014,  0.000000,  0.000000,  0.000000
17/04/2014,  1.940722,  0.000000,  0.000000
18/04/2014,  0.881579,  0.000000,  0.000000
19/04/2014,  0.000000,  0.000000,  0.000000
20/04/2014,  0.000000,  0.000000,  0.000000
21/04/2014,  1.398406,  0.000000,  0.000000
22/04/2014,  1.862843,  0.000000,  0.000000
23/04/2014,  1.500273,  0.000000,  0.000000
24/04/2014,  0.669648,  0.000000,  0.000000
25/04/2014,  0.859191,  0.000000,  0.000000
26/04/2014,  0.681353,  0.000000,  0.000000
27/04/2014,  0.000000,  0.000000,  0.000000
28/04/2014,  0.980575,  0.000000,  0.000000
29/04/2014,  1.023274,  0.000000,  0.000000
30/04/2014,  0.000000,  0.000000,  0.000000
01/05/2014,  1.855921,  0.000000,  0.000000
02/05/2014,  0.220106,  0.000000,  0.000000
03/05/2014,  0.000000,  0.000000,  0.000000
04/05/2014,  0.000000,  0.000000,  0.000000
05/05/2014,  0.000000,  0.000000,  0.000000
06/05/2014,  0.000000,  0.000000,  0.000000
07/05/2014,  0.000000,  0.000000,  0.000000
08/05/2014,  0.000000,  0.000000,  0.000000
09/05/2014,  0.000000,  0.000000,  0.000000
10/05/2014,  0.000000,  0.000000,  0.000000
11/05/2014,  0.000000,  0.000000,  0.000000
12/05/2014,  0.000000,  0.000000,  0.000000
13/05/2014,  0.000000,  0.000000,  0.000000
14/05/2014,  0.137636,  0.000000,  0.000000
15/05/2014,  0.146602,  0.000000,  0.000000
16/05/2014,  0.623120,  0.000000,  0.000000
17/05/2014,  1.263790,  0.000000,  0.000000
18/05/2014,  0.966422,  0.000000,  0.000000
19/05/2014,  0.772366,  0.000000,  0.000000
20/05/2014,  0.214457,  0.000000,  0.000000
21/05/2014,  0.493072,  0.000000,  0.000000
22/05/2014,  2.312977,  0.000000,  0.000000
23/05/2014,  1.833996,  0.000000,  0.000000
24/05/2014,  2.031674,  0.000000,  0.000000
25/05/2014,  1.180707,  0.000000,  0.000000
26/05/2014,  1.426464,  0.000000,  0.000000
27/05/2014,  0.438112,  0.000000,  0.000000
28/05/2014,  0.000000,  0.000000,  0.000000
29/05/2014,  0.000000,  0.000000,  0.000000
30/05/2014,  0.000000,  0.000000,  0.000000
31/05/2014,  0.000000,  0.000000,  0.000000
01/06/2014,  0.000000,  0.000000,  0.000000
02/06/2014,  0.000000,  0.000000,  0.000000
03/06/2014,  0.000000,  0.000000,  0.000000
04/06/2014,  0.122305,  0.000000,  0.000000
05/06/2014,  0.311683,  0.000000,  0.000000
06/06/2014,  0.753911,  0.000000,  0.000000
07/06/2014,  0.313115,  0.000000,  0.000000
08/06/2014,  0.000000,  0.000000,  0.000000
09/06/2014,  0.000000,  0.000000,  0.000000
10/06/2014,  0.000000,  0.000000,  0.000000
11/06/2014,  0.297388,  0.000000,  0.000000
12/06/2014,  1.026139,  0.000000,  0.000000
13/06/2014,  3.667988,  0.000000,  0.000000
14/06/2014,  1.632443,  0.119691,  0.000000
15/06/2014,  0.000000,  0.000000,  0.000000
16/06/2014,  0.000000,  0.000000,  0.000000
17/06/2014,  0.000000,  0.000000,  0.000000
18/06/2014,  0.000000,  0.000000,  0.000000
19/06/2014,  0.400033,  0.000000,  0.000000
20/06/2014,  2.107129,  0.339162,  0.000000
21/06/2014,  0.305457,  0.153228,  0.000000
22/06/2014,  3.183096,  3.141938,  2.196265
23/06/2014,  0.106493,  0.152081,  0.166688
24/06/2014,  0.000000,  0.000000,  0.000000
25/06/2014,  0.000000,  0.000000,  0.000000
26/06/2014,  0.000000,  0.000000,  0.000000
27/06/2014,  0.000000,  0.000000,  0.000000
28/06/2014,  0.000000,  0.000000,  0.000000
29/06/2014,  0.000000,  0.000000,  0.000000
30/06/2014,  0.000000,  0.000000,  0.000000
01/07/2014,  0.000000,  0.000000,  0.000000
02/07/2014,  0.000000,  0.000000,  0.000000
03/07/2014,  0.000000,  0.000000,  0.000000
04/07/2014,  0.000000,  0.000000,  0.000000
05/07/2014,  0.000000,  0.000000,  0.000000
06/07/2014,  0.000000,  0.000000,  0.000000
07/07/2014,  0.000000,  0.000000,  0.000000
08/07/2014,  0.000000,  0.000000,  0.000000
09/07/2014,  0.000000,  0.000000,  0.000000
10/07/2014,  0.000000,  0.000000,  0.000000
11/07/2014,  0.000000,  0.000000,  0.000000
12/07/2014,  0.000000,  0.000000,  0.000000
13/07/2014,  0.000000,  0.000000,  0.000000
14/07/2014,  0.000000,  0.000000,  0.000000
15/07/2014,  0.000000,  0.000000,  0.000000
16/07/2014,  0.000000,  0.000000,  0.000000
17/07/2014,  0.000000,  0.000000,  0.000000
18/07/2014,  0.000000,  0.000000,  0.000000
19/07/2014,  0.000000,  0.000000,  0.000000
20/07/2014,  0.000000,  0.000000,  0.000000
21/07/2014,  0.000000,  0.000000,  0.000000
22/07/2014,  0.000000,  0.000000,  0.000000
23/07/2014,  0.000000,  0.000000,  0.000000
24/07/2014,  1.207947,  1.127090,  0.429136
25/07/2014,  2.602691,  2.582833,  1.919633
26/07/2014,  0.294637,  0.313623,  0.236332
27/07/2014,  1.776797,  1.911129,  1.864132
28/07/2014,  3.842438,  3.941635,  3.929885
29/07/2014,  0.772495,  0.813874,  0.811314
30/07/2014,  2.387653,  2.445022,  2.491108
31/07/2014,  0.114810,  0.111839,  0.121383
01/08/2014,  0.000000,  0.000000,  0.000000
02/08/2014,  0.000000,  0.000000,  0.000000
03/08/2014,  0.000000,  0.000000,  0.000000
04/08/2014,  0.000000,  0.000000,  0.000000
05/08/2014,  0.000000,  0.000000,  0.000000
06/08/2014,  0.000000,  0.025110,  0.015762
07/08/2014,  1.533195,  1.659902,  1.630477
08/08/2014,  2.747707,  2.804813,  2.801332
09/08/2014,  4.556355,  4.624575,  4.623532
10/08/2014,  2.751429,  2.817378,  2.816664
11/08/2014,  4.575499,  4.623290,  4.622904
12/08/2014,  7.730806,  7.743410,  7.743194
13/08/2014,  6.797504,  6.769847,  6.769487
14/08/2014,  6.753438,  6.734213,  6.733816
15/08/2014,  7.577812,  7.570373,  7.570099
16/08/2014,  7.962955,  7.951098,  7.950672
17/08/2014,  5.459634,  5.458996,  5.458930
18/08/2014,  5.571389,  5.591659,  5.591588
19/08/2014,  5.578889,  5.600667,  5.600426
20/08/2014,  5.137089,  5.146480,  5.146263
21/08/2014,  4.440048,  4.420864,  4.420779
22/08/2014,  6.058671,  5.986259,  5.985812
23/08/2014,  7.300030,  7.192042,  7.191637
24/08/2014,  4.915478,  4.798640,  4.798622
25/08/2014,  0.868637,  0.802841,  0.802735
26/08/2014,  0.545595,  0.497656,  0.497427
27/08/2014,  1.015975,  0.982413,  0.982251
28/08/2014,  0.866032,  0.847186,  0.846871
29/08/2014,  0.648992,  0.578325,  0.578268
30/08/2014,  0.609135,  0.469702,  0.470019
31/08/2014,  5.303948,  5.228006,  5.227412
01/09/2014,  2.703608,  2.672578,  2.672196
02/09/2014,  0.004365,  0.002244,  0.002200
03/09/2014,  0.000000,  0.000000,  0.000000
04/09/2014,  0.000000,  0.000000,  0.000000
05/09/2014,  0.000000,  0.000000,  0.000000
06/09/2014,  0.000000,  0.000000,  0.000000
07/09/2014,  0.000000,  0.000000,  0.000000
08/09/2014,  1.400053,  1.296786,  1.295810
09/09/2014,  5.097675,  5.003998,  5.002041
10/09/2014,  2.878198,  2.829606,  2.822268
11/09/2014,  0.436097,  0.421200,  0.417290
12/09/2014,  0.000000,  0.000000,  0.000000
13/09/2014,  0.000000,  0.000000,  0.000000
14/09/2014,  2.474391,  2.159111,  1.991702
15/09/2014,  1.930937,  1.762920,  1.651865
16/09/2014,  0.205439,  0.110159,  0.010236
17/09/2014,  0.049311,  0.037684,  0.013933
18/09/2014,  0.000000,  0.000000,  0.000000
19/09/2014,  0.000000,  0.000000,  0.000000
20/09/2014,  0.000000,  0.000000,  0.000000
21/09/2014,  0.000000,  0.000000,  0.000000
22/09/2014,  0.000000,  0.000000,  0.000000
23/09/2014,  0.231511,  0.000000,  0.000000
24/09/2014,  2.095188,  1.300647,  0.322552
25/09/2014,  0.310343,  0.229434,  0.125246
26/09/2014,  0.000000,  0.000000,  0.000000
27/09/2014,  0.000000,  0.000000,  0.000000
28/09/2014,  0.332967,  0.201588,  0.000000
29/09/2014,  5.837673,  5.565896,  4.673008
30/09/2014,  1.123167,  1.049811,  0.884528
01/10/2014,  0.000000,  0.000000,  0.000000
02/10/2014,  0.000000,  0.000000,  0.000000
03/10/2014,  0.000000,  0.000000,  0.000000
04/10/2014,  0.000000,  0.000000,  0.000000
05/10/2014,  0.000000,  0.000000,  0.000000
06/10/2014,  2.146670,  1.462228,  0.299225
07/10/2014,  1.340037,  1.110991,  0.505271
08/10/2014,  0.000000,  0.000000,  0.000000
09/10/2014,  0.000000,  0.000000,  0.000000
10/10/2014,  0.010759,  0.000000,  0.000000
11/10/2014,  1.223885,  0.723223,  0.000000
12/10/2014,  3.679475,  3.567566,  2.074938
13/10/2014,  0.060266,  0.024893,  0.000000
14/10/2014,  0.000000,  0.000000,  0.000000
15/10/2014,  0.000000,  0.000000,  0.000000
16/10/2014,  0.000000,  0.000000,  0.000000
17/10/2014,  0.000000,  0.000000,  0.000000
18/10/2014,  0.000000,  0.000000,  0.000000
19/10/2014,  0.103532,  0.000000,  0.000000
20/10/2014,  0.000000,  0.000000,  0.000000
21/10/2014,  2.407411,  1.600283,  0.000000
22/10/2014,  2.362092,  1.840025,  0.000000
23/10/2014,  0.000000,  0.000000,  0.000000
24/10/2014,  0.000000,  0.000000,  0.000000
25/10/2014,  0.000000,  0.000000,  0.000000
26/10/2014,  4.377914,  3.459315,  0.712864
27/10/2014,  0.573186,  0.523684,  0.312801
28/10/2014,  0.000000,  0.000000,  0.000000
29/10/2014,  0.000000,  0.000000,  0.000000
30/10/2014,  0.000000,  0.000000,  0.000000
31/10/2014,  1.957751,  1.440367,  0.417039
01/11/2014,  0.000000,  0.000000,  0.000000
02/11/2014,  0.000000,  0.000000,  0.000000
03/11/2014,  0.000000,  0.000000,  0.000000
04/11/2014,  0.152710,  0.000000,  0.000000
05/11/2014,  0.000000,  0.000000,  0.000000
06/11/2014,  0.000000,  0.000000,  0.000000
07/11/2014,  0.030545,  0.000000,  0.000000
08/11/2014,  0.340870,  0.000000,  0.000000
09/11/2014,  0.000000,  0.000000,  0.000000
10/11/2014,  0.000000,  0.000000,  0.000000
11/11/2014,  0.000000,  0.000000,  0.000000
12/11/2014,  0.000000,  0.000000,  0.000000
13/11/2014,  0.631481,  0.000000,  0.000000
14/11/2014,  1.078790,  0.000000,  0.000000
15/11/2014,  1.395847,  0.000000,  0.000000
16/11/2014,  0.539801,  0.000000,  0.000000
17/11/2014,  0.000000,  0.000000,  0.000000
18/11/2014,  0.000000,  0.000000,  0.000000
19/11/2014,  0.000000,  0.000000,  0.000000
20/11/2014,  0.000000,  0.000000,  0.000000
21/11/2014,  0.000000,  0.000000,  0.000000
22/11/2014,  0.000000,  0.000000,  0.000000
23/11/2014,  3.509100,  0.000000,  0.000000
24/11/2014,  0.714507,  0.000000,  0.000000
25/11/2014,  0.000000,  0.000000,  0.000000
26/11/2014,  0.000000,  0.000000,  0.000000
27/11/2014,  0.000000,  0.000000,  0.000000
28/11/2014,  0.000000,  0.000000,  0.000000
29/11/2014,  0.000000,  0.000000,  0.000000
30/11/2014,  0.692928,  0.000000,  0.000000
01/12/2014,  0.413850,  0.000000,  0.000000
02/12/2014,  0.000000,  0.000000,  0.000000
03/12/2014,  4.124605,  0.000000,  0.000000
04/12/2014,  1.870904,  0.000000,  0.000000
05/12/2014,  0.784021,  0.000000,  0.000000
06/12/2014,  0.588318,  0.000000,  0.000000
07/12/2014,  0.000000,  0.000000,  0.000000
08/12/2014,  0.000000,  0.000000,  0.000000
09/12/2014,  0.000000,  0.000000,  0.000000
10/12/2014,  0.877620,  0.000000,  0.000000
11/12/2014,  0.478641,  0.000000,  0.000000
12/12/2014,  0.000000,  0.000000,  0.000000
13/12/2014,  0.000000,  0.000000,  0.000000
14/12/2014,  0.000000,  0.000000,  0.000000
15/12/2014,  2.636083,  0.000000,  0.000000
16/12/2014,  0.961862,  0.000000,  0.000000
17/12/2014,  0.544722,  0.000000,  0.000000
18/12/2014,  0.438996,  0.000000,  0.000000
19/12/2014,  0.000000,  0.000000,  0.000000
20/12/2014,  0.000000,  0.000000,  0.000000
21/12/2014,  0.000000,  0.000000,  0.000000
22/12/2014,  1.058190,  0.000000,  0.000000
23/12/2014,  0.516256,  0.000000,  0.000000
24/12/2014,  0.604892,  0.000000,  0.000000
25/12/2014,  0.409202,  0.000000,  0.000000
26/12/2014,  0.000000,  0.000000,  0.000000
27/12/2014,  0.000000,  0.000000,  0.000000
28/12/2014,  2.227900,  0.392681,  0.000000
29/12/2014,  0.000000,  0.102976,  0.000000
30/12/2014,  0.000000,  0.000000,  0.000000
31/12/2014,  0.000000,  0.000000,  0.000000
01/01/2015,  0.000000,  0.000000,  0.000000
02/01/2015,  0.000000,  0.000000,  0.000000
03/01/2015,  0.000000,  0.000000,  0.000000
04/01/2015,  0.000000,  0.000000,  0.000000
05/01/2015,  0.000000,  0.000000,  0.000000
06/01/2015,  0.000000,  0.000000,  0.000000
07/01/2015,  0.000000,  0.000000,  0.000000
08/01/2015,  0.000000,  0.000000,  0.000000
09/01/2015,  0.000000,  0.000000,  0.000000
