Date,With all Water,No CEW,No eWater
01/09/2013,  0.000000,  0.000000,  0.000000
02/09/2013,  0.000000,  0.000000,  0.000000
03/09/2013,  0.000000,  0.000000,  0.000000
04/09/2013,  0.000000,  0.000000,  0.000000
05/09/2013,  0.000000,  0.000000,  0.000000
06/09/2013,  0.000000,  0.000000,  0.000000
07/09/2013,  0.000000,  0.000000,  0.000000
08/09/2013,  0.000000,  0.000000,  0.000000
09/09/2013,  0.000023,  0.000087,  0.000070
10/09/2013,  0.000000,  0.000000,  0.000000
11/09/2013,  0.000000,  0.000000,  0.000000
12/09/2013,  0.000000,  0.000000,  0.000000
13/09/2013,  0.000000,  0.000000,  0.000000
14/09/2013,  0.000000,  0.000000,  0.000000
15/09/2013,  0.000000,  0.000000,  0.000000
16/09/2013,  0.000000,  0.000000,  0.000000
17/09/2013,  0.000000,  0.000000,  0.000000
18/09/2013,  0.000000,  0.000000,  0.000000
19/09/2013,  0.000000,  0.000000,  0.000000
20/09/2013,  0.000000,  0.000000,  0.000000
21/09/2013,  0.000000,  0.000000,  0.000000
22/09/2013,  0.000000,  0.000000,  0.000000
23/09/2013,  0.000000,  0.000000,  0.000000
24/09/2013,  0.000000,  0.000000,  0.000000
25/09/2013,  0.000000,  0.000000,  0.000000
26/09/2013,  0.000000,  0.000000,  0.000000
27/09/2013,  0.000000,  0.000000,  0.000000
28/09/2013,  0.000000,  0.000000,  0.000000
29/09/2013,  0.000000,  0.000000,  0.000000
30/09/2013,  0.263739,  0.267058,  0.266759
01/10/2013,  0.099001,  0.100449,  0.101571
02/10/2013,  0.043676,  0.046168,  0.045958
03/10/2013,  0.034931,  0.032168,  0.031840
04/10/2013,  0.227924,  0.238103,  0.237663
05/10/2013,  0.198787,  0.191306,  0.191160
06/10/2013,  0.142793,  0.129270,  0.129452
07/10/2013,  0.177206,  0.165108,  0.165022
08/10/2013,  0.139380,  0.124599,  0.123823
09/10/2013,  0.115616,  0.079441,  0.079121
10/10/2013,  0.034863,  0.026388,  0.026119
11/10/2013,  0.038991,  0.031640,  0.031488
12/10/2013,  0.010266,  0.004922,  0.004840
13/10/2013,  0.000055,  0.000324,  0.000213
14/10/2013,  0.000000,  0.000000,  0.000000
15/10/2013,  0.016534,  0.010431,  0.010542
16/10/2013,  0.012837,  0.010133,  0.010220
17/10/2013,  0.000000,  0.000000,  0.000000
18/10/2013,  0.000000,  0.000000,  0.000000
19/10/2013,  0.000000,  0.000000,  0.000000
20/10/2013,  0.000000,  0.000000,  0.000000
21/10/2013,  0.000000,  0.000000,  0.000000
22/10/2013,  0.000000,  0.000000,  0.000000
23/10/2013,  0.000000,  0.000000,  0.000000
24/10/2013,  0.000000,  0.000000,  0.000000
25/10/2013,  0.000000,  0.000000,  0.000000
26/10/2013,  0.000000,  0.000000,  0.000000
27/10/2013,  0.000000,  0.000000,  0.000000
28/10/2013,  0.000000,  0.000000,  0.000000
29/10/2013,  0.000000,  0.000000,  0.000000
30/10/2013,  0.000000,  0.000000,  0.000000
31/10/2013,  0.000000,  0.000000,  0.000000
01/11/2013,  0.000000,  0.000000,  0.000000
02/11/2013,  0.000000,  0.000000,  0.000000
03/11/2013,  0.000000,  0.000000,  0.000000
04/11/2013,  0.000000,  0.000000,  0.000000
05/11/2013,  0.000000,  0.000000,  0.000000
06/11/2013,  0.000000,  0.000000,  0.000000
07/11/2013,  0.000000,  0.000000,  0.000000
08/11/2013,  0.000000,  0.000000,  0.000000
09/11/2013,  0.000000,  0.000000,  0.000000
10/11/2013,  0.000000,  0.000000,  0.000000
11/11/2013,  0.000000,  0.000000,  0.000000
12/11/2013,  0.000000,  0.000000,  0.000000
13/11/2013,  0.000000,  0.000000,  0.000000
14/11/2013,  0.000000,  0.000000,  0.000000
15/11/2013,  0.000000,  0.000000,  0.000000
16/11/2013,  0.000000,  0.000000,  0.000000
17/11/2013,  0.000000,  0.000000,  0.000000
18/11/2013,  0.000000,  0.000000,  0.000000
19/11/2013,  0.000000,  0.000000,  0.000000
20/11/2013,  0.000000,  0.000000,  0.000000
21/11/2013,  0.000000,  0.000000,  0.000000
22/11/2013,  0.000000,  0.000000,  0.000000
23/11/2013,  0.000000,  0.000000,  0.000000
24/11/2013,  0.000000,  0.000000,  0.000000
25/11/2013,  0.000000,  0.000000,  0.000000
26/11/2013,  0.000000,  0.000000,  0.000000
27/11/2013,  0.000000,  0.000000,  0.000000
28/11/2013,  0.000000,  0.000000,  0.000000
29/11/2013,  0.000000,  0.000000,  0.000000
30/11/2013,  0.000000,  0.000000,  0.000000
01/12/2013,  0.000000,  0.000000,  0.000000
02/12/2013,  0.000000,  0.000000,  0.000000
03/12/2013,  0.000000,  0.000000,  0.000000
04/12/2013,  0.000000,  0.000000,  0.000000
05/12/2013,  0.000000,  0.000000,  0.000000
06/12/2013,  0.000000,  0.000000,  0.000000
07/12/2013,  0.000000,  0.000000,  0.000000
08/12/2013,  0.000000,  0.000000,  0.000000
09/12/2013,  0.000000,  0.000000,  0.000000
10/12/2013,  0.000000,  0.000000,  0.000000
11/12/2013,  0.000000,  0.000000,  0.000000
12/12/2013,  0.000000,  0.000000,  0.000000
13/12/2013,  0.000000,  0.000000,  0.000000
14/12/2013,  0.000000,  0.000000,  0.000000
15/12/2013,  0.000000,  0.000000,  0.000000
16/12/2013,  0.000000,  0.000000,  0.000000
17/12/2013,  0.000000,  0.000000,  0.000000
18/12/2013,  0.000000,  0.000000,  0.000000
19/12/2013,  0.000000,  0.000000,  0.000000
20/12/2013,  0.000000,  0.000000,  0.000000
21/12/2013,  0.000000,  0.000000,  0.000000
22/12/2013,  0.000000,  0.000000,  0.000000
23/12/2013,  0.000000,  0.000000,  0.000000
24/12/2013,  0.000000,  0.000000,  0.000000
25/12/2013,  0.000000,  0.000000,  0.000000
26/12/2013,  0.000000,  0.000000,  0.000000
27/12/2013,  0.000000,  0.000000,  0.000000
28/12/2013,  0.000000,  0.000000,  0.000000
29/12/2013,  0.000000,  0.000000,  0.000000
30/12/2013,  0.000000,  0.000000,  0.000000
31/12/2013,  0.000000,  0.000000,  0.000000
01/01/2014,  0.000000,  0.000000,  0.000000
02/01/2014,  0.000000,  0.000000,  0.000000
03/01/2014,  0.000000,  0.000000,  0.000000
04/01/2014,  0.000000,  0.000000,  0.000000
05/01/2014,  0.000000,  0.000000,  0.000000
06/01/2014,  0.000000,  0.000000,  0.000000
07/01/2014,  0.000000,  0.000000,  0.000000
08/01/2014,  0.000000,  0.000000,  0.000000
09/01/2014,  0.000000,  0.000000,  0.000000
10/01/2014,  0.000000,  0.000000,  0.000000
11/01/2014,  0.000000,  0.000000,  0.000000
12/01/2014,  0.000000,  0.000000,  0.000000
13/01/2014,  0.000000,  0.000000,  0.000000
14/01/2014,  0.000000,  0.000000,  0.000000
15/01/2014,  0.000000,  0.000000,  0.000000
16/01/2014,  0.000000,  0.000000,  0.000000
17/01/2014,  0.000000,  0.000000,  0.000000
18/01/2014,  0.000000,  0.000000,  0.000000
19/01/2014,  0.000000,  0.000000,  0.000000
20/01/2014,  0.000000,  0.000000,  0.000000
21/01/2014,  0.000000,  0.000000,  0.000000
22/01/2014,  0.000000,  0.000000,  0.000000
23/01/2014,  0.000000,  0.000000,  0.000000
24/01/2014,  0.000000,  0.000000,  0.000000
25/01/2014,  0.000000,  0.000000,  0.000000
26/01/2014,  0.000000,  0.000000,  0.000000
27/01/2014,  0.000000,  0.000000,  0.000000
28/01/2014,  0.000000,  0.000000,  0.000000
29/01/2014,  0.000000,  0.000000,  0.000000
30/01/2014,  0.000000,  0.000000,  0.000000
31/01/2014,  0.000000,  0.000000,  0.000000
01/02/2014,  0.000000,  0.000000,  0.000000
02/02/2014,  0.000000,  0.000000,  0.000000
03/02/2014,  0.000000,  0.000000,  0.000000
04/02/2014,  0.000000,  0.000000,  0.000000
05/02/2014,  0.000000,  0.000000,  0.000000
06/02/2014,  0.000000,  0.000000,  0.000000
07/02/2014,  0.000000,  0.000000,  0.000000
08/02/2014,  0.000000,  0.000000,  0.000000
09/02/2014,  0.000000,  0.000000,  0.000000
10/02/2014,  0.000000,  0.000000,  0.000000
11/02/2014,  0.000000,  0.000000,  0.000000
12/02/2014,  0.000000,  0.000000,  0.000000
13/02/2014,  0.000000,  0.000000,  0.000000
14/02/2014,  0.000000,  0.000000,  0.000000
15/02/2014,  0.000000,  0.000000,  0.000000
16/02/2014,  0.000000,  0.000000,  0.000000
17/02/2014,  0.000000,  0.000000,  0.000000
18/02/2014,  0.000000,  0.000000,  0.000000
19/02/2014,  0.000000,  0.000000,  0.000000
20/02/2014,  0.000000,  0.000000,  0.000000
21/02/2014,  0.000000,  0.000000,  0.000000
22/02/2014,  0.000000,  0.000000,  0.000000
23/02/2014,  0.000000,  0.000000,  0.000000
24/02/2014,  0.000000,  0.000000,  0.000000
25/02/2014,  0.000000,  0.000000,  0.000000
26/02/2014,  0.000000,  0.000000,  0.000000
27/02/2014,  0.000000,  0.000000,  0.000000
28/02/2014,  0.000000,  0.000000,  0.000000
01/03/2014,  0.000000,  0.000000,  0.000000
02/03/2014,  0.000000,  0.000000,  0.000000
03/03/2014,  0.000000,  0.000000,  0.000000
04/03/2014,  0.000000,  0.000000,  0.000000
05/03/2014,  0.000000,  0.000000,  0.000000
06/03/2014,  0.000000,  0.000000,  0.000000
07/03/2014,  0.000000,  0.000000,  0.000000
08/03/2014,  0.000000,  0.000000,  0.000000
09/03/2014,  0.000000,  0.000000,  0.000000
10/03/2014,  0.000000,  0.000000,  0.000000
11/03/2014,  0.000000,  0.000000,  0.000000
12/03/2014,  0.000000,  0.000000,  0.000000
13/03/2014,  0.000000,  0.000000,  0.000000
14/03/2014,  0.000000,  0.000000,  0.000000
15/03/2014,  0.000000,  0.000000,  0.000000
16/03/2014,  0.000000,  0.000000,  0.000000
17/03/2014,  0.000000,  0.000000,  0.000000
18/03/2014,  0.000000,  0.000000,  0.000000
19/03/2014,  0.000000,  0.000000,  0.000000
20/03/2014,  0.000000,  0.000000,  0.000000
21/03/2014,  0.000000,  0.000000,  0.000000
22/03/2014,  0.000000,  0.000000,  0.000000
23/03/2014,  0.000000,  0.000000,  0.000000
24/03/2014,  0.000000,  0.000000,  0.000000
25/03/2014,  0.000000,  0.000000,  0.000000
26/03/2014,  0.000000,  0.000000,  0.000000
27/03/2014,  0.000000,  0.000000,  0.000000
28/03/2014,  0.000000,  0.000000,  0.000000
29/03/2014,  0.000000,  0.000000,  0.000000
30/03/2014,  0.000000,  0.000000,  0.000000
31/03/2014,  0.000000,  0.000000,  0.000000
01/04/2014,  0.000000,  0.000000,  0.000000
02/04/2014,  0.000000,  0.000000,  0.000000
03/04/2014,  0.000000,  0.000000,  0.000000
04/04/2014,  0.000000,  0.000000,  0.000000
05/04/2014,  0.000000,  0.000000,  0.000000
06/04/2014,  0.000000,  0.000000,  0.000000
07/04/2014,  0.000000,  0.000000,  0.000000
08/04/2014,  0.000000,  0.000000,  0.000000
09/04/2014,  0.000000,  0.000000,  0.000000
10/04/2014,  0.000000,  0.000000,  0.000000
11/04/2014,  0.000000,  0.000000,  0.000000
12/04/2014,  0.000000,  0.000000,  0.000000
13/04/2014,  0.000000,  0.000000,  0.000000
14/04/2014,  0.000000,  0.000000,  0.000000
15/04/2014,  0.000000,  0.000000,  0.000000
16/04/2014,  0.000000,  0.000000,  0.000000
17/04/2014,  0.000000,  0.000000,  0.000000
18/04/2014,  0.000000,  0.000000,  0.000000
19/04/2014,  0.000000,  0.000000,  0.000000
20/04/2014,  0.000000,  0.000000,  0.000000
21/04/2014,  0.000000,  0.000000,  0.000000
22/04/2014,  0.000000,  0.000000,  0.000000
23/04/2014,  0.000000,  0.000000,  0.000000
24/04/2014,  0.000000,  0.000000,  0.000000
25/04/2014,  0.000000,  0.000000,  0.000000
26/04/2014,  0.000000,  0.000000,  0.000000
27/04/2014,  0.000000,  0.000000,  0.000000
28/04/2014,  0.000000,  0.000000,  0.000000
29/04/2014,  0.000000,  0.000000,  0.000000
30/04/2014,  0.000000,  0.000000,  0.000000
01/05/2014,  0.000000,  0.000000,  0.000000
02/05/2014,  0.000000,  0.000000,  0.000000
03/05/2014,  0.000000,  0.000000,  0.000000
04/05/2014,  0.000000,  0.000000,  0.000000
05/05/2014,  0.000000,  0.000000,  0.000000
06/05/2014,  0.000000,  0.000000,  0.000000
07/05/2014,  0.000000,  0.000000,  0.000000
08/05/2014,  0.000000,  0.000000,  0.000000
09/05/2014,  0.000000,  0.000000,  0.000000
10/05/2014,  0.000000,  0.000000,  0.000000
11/05/2014,  0.000000,  0.000000,  0.000000
12/05/2014,  0.000000,  0.000000,  0.000000
13/05/2014,  0.000000,  0.000000,  0.000000
14/05/2014,  0.000000,  0.000000,  0.000000
15/05/2014,  0.000000,  0.000000,  0.000000
16/05/2014,  0.000000,  0.000000,  0.000000
17/05/2014,  0.000000,  0.000000,  0.000000
18/05/2014,  0.000000,  0.000000,  0.000000
19/05/2014,  0.000000,  0.000000,  0.000000
20/05/2014,  0.000000,  0.000000,  0.000000
21/05/2014,  0.000000,  0.000000,  0.000000
22/05/2014,  0.000000,  0.000000,  0.000000
23/05/2014,  0.000000,  0.000000,  0.000000
24/05/2014,  0.000000,  0.000000,  0.000000
25/05/2014,  0.000000,  0.000000,  0.000000
26/05/2014,  0.000000,  0.000000,  0.000000
27/05/2014,  0.000000,  0.000000,  0.000000
28/05/2014,  0.000000,  0.000000,  0.000000
29/05/2014,  0.000000,  0.000000,  0.000000
30/05/2014,  0.000000,  0.000000,  0.000000
31/05/2014,  0.000000,  0.000000,  0.000000
01/06/2014,  0.000000,  0.000000,  0.000000
02/06/2014,  0.000000,  0.000000,  0.000000
03/06/2014,  0.000000,  0.000000,  0.000000
04/06/2014,  0.000000,  0.000000,  0.000000
05/06/2014,  0.000000,  0.000000,  0.000000
06/06/2014,  0.000000,  0.000000,  0.000000
07/06/2014,  0.000000,  0.000000,  0.000000
08/06/2014,  0.000000,  0.000000,  0.000000
09/06/2014,  0.000000,  0.000000,  0.000000
10/06/2014,  0.000000,  0.000000,  0.000000
11/06/2014,  0.000000,  0.000000,  0.000000
12/06/2014,  0.000000,  0.000000,  0.000000
13/06/2014,  0.000000,  0.000000,  0.000000
14/06/2014,  0.000000,  0.000000,  0.000000
15/06/2014,  0.000000,  0.000000,  0.000000
16/06/2014,  0.000000,  0.000000,  0.000000
17/06/2014,  0.000000,  0.000000,  0.000000
18/06/2014,  0.000000,  0.000000,  0.000000
19/06/2014,  0.000000,  0.000000,  0.000000
20/06/2014,  0.000000,  0.000000,  0.000000
21/06/2014,  0.000000,  0.000000,  0.000000
22/06/2014,  0.000000,  0.000000,  0.000000
23/06/2014,  0.000000,  0.000000,  0.000000
24/06/2014,  0.000000,  0.000000,  0.000000
25/06/2014,  0.000000,  0.000000,  0.000000
26/06/2014,  0.000000,  0.000000,  0.000000
27/06/2014,  0.000000,  0.000000,  0.000000
28/06/2014,  0.000000,  0.000000,  0.000000
29/06/2014,  0.000000,  0.000000,  0.000000
30/06/2014,  0.000000,  0.000000,  0.000000
01/07/2014,  0.000000,  0.000000,  0.000000
02/07/2014,  0.000000,  0.000000,  0.000000
03/07/2014,  0.000000,  0.000000,  0.000000
04/07/2014,  0.000000,  0.000000,  0.000000
05/07/2014,  0.000000,  0.000000,  0.000000
06/07/2014,  0.000000,  0.000000,  0.000000
07/07/2014,  0.000000,  0.000000,  0.000000
08/07/2014,  0.000000,  0.000000,  0.000000
09/07/2014,  0.000000,  0.000000,  0.000000
10/07/2014,  0.000000,  0.000000,  0.000000
11/07/2014,  0.000000,  0.000000,  0.000000
12/07/2014,  0.000000,  0.000000,  0.000000
13/07/2014,  0.000000,  0.000000,  0.000000
14/07/2014,  0.000000,  0.000000,  0.000000
15/07/2014,  0.000000,  0.000000,  0.000000
16/07/2014,  0.000000,  0.000000,  0.000000
17/07/2014,  0.000000,  0.000000,  0.000000
18/07/2014,  0.000000,  0.000000,  0.000000
19/07/2014,  0.000000,  0.000000,  0.000000
20/07/2014,  0.000000,  0.000000,  0.000000
21/07/2014,  0.000000,  0.000000,  0.000000
22/07/2014,  0.000000,  0.000000,  0.000000
23/07/2014,  0.000000,  0.000000,  0.000000
24/07/2014,  0.000000,  0.000000,  0.000000
25/07/2014,  0.000000,  0.000000,  0.000000
26/07/2014,  0.000000,  0.000000,  0.000000
27/07/2014,  0.000000,  0.000000,  0.000000
28/07/2014,  0.000000,  0.000000,  0.000000
29/07/2014,  0.000000,  0.000000,  0.000000
30/07/2014,  0.000000,  0.000000,  0.000000
31/07/2014,  0.000000,  0.000000,  0.000000
01/08/2014,  0.000000,  0.000000,  0.000000
02/08/2014,  0.000000,  0.000000,  0.000000
03/08/2014,  0.000000,  0.000000,  0.000000
04/08/2014,  0.000000,  0.000000,  0.000000
05/08/2014,  0.000000,  0.000000,  0.000000
06/08/2014,  0.000000,  0.000000,  0.000000
07/08/2014,  0.000000,  0.000000,  0.000000
08/08/2014,  0.000000,  0.000000,  0.000000
09/08/2014,  0.054349,  0.057927,  0.056060
10/08/2014,  0.060009,  0.062549,  0.063700
11/08/2014,  0.159946,  0.158808,  0.156777
12/08/2014,  0.193545,  0.194864,  0.193489
13/08/2014,  0.178748,  0.177534,  0.179177
14/08/2014,  0.106671,  0.106694,  0.106703
15/08/2014,  0.039129,  0.039032,  0.038281
16/08/2014,  0.014976,  0.015158,  0.014484
17/08/2014,  0.000000,  0.000000,  0.000000
18/08/2014,  0.000000,  0.000000,  0.000000
19/08/2014,  0.000051,  0.000412,  0.000097
20/08/2014,  0.000005,  0.000000,  0.000000
21/08/2014,  0.000083,  0.000180,  0.000104
22/08/2014,  0.000192,  0.000040,  0.000077
23/08/2014,  0.000000,  0.000000,  0.000000
24/08/2014,  0.000000,  0.000000,  0.000000
25/08/2014,  0.000000,  0.000000,  0.000000
26/08/2014,  0.000000,  0.000000,  0.000000
27/08/2014,  0.000000,  0.000000,  0.000000
28/08/2014,  0.000000,  0.000000,  0.000000
29/08/2014,  0.000000,  0.000000,  0.000000
30/08/2014,  0.000000,  0.000000,  0.000000
31/08/2014,  0.000000,  0.000000,  0.000000
01/09/2014,  0.000000,  0.000000,  0.000000
02/09/2014,  0.000000,  0.000000,  0.000000
03/09/2014,  0.000000,  0.000000,  0.000000
04/09/2014,  0.000000,  0.000000,  0.000000
05/09/2014,  0.000000,  0.000000,  0.000000
06/09/2014,  0.000000,  0.000000,  0.000000
07/09/2014,  0.000000,  0.000000,  0.000000
08/09/2014,  0.011010,  0.000000,  0.000000
09/09/2014,  0.000000,  0.000000,  0.000000
10/09/2014,  0.000000,  0.000000,  0.000000
11/09/2014,  0.000000,  0.000000,  0.000000
12/09/2014,  0.000000,  0.000000,  0.000000
13/09/2014,  0.000000,  0.000000,  0.000000
14/09/2014,  0.000000,  0.000000,  0.000000
15/09/2014,  0.000000,  0.000000,  0.000000
16/09/2014,  0.000000,  0.000000,  0.000000
17/09/2014,  0.000000,  0.000000,  0.000000
18/09/2014,  0.000000,  0.000000,  0.000000
19/09/2014,  0.000000,  0.000000,  0.000000
20/09/2014,  0.000000,  0.000000,  0.000000
21/09/2014,  0.000000,  0.000000,  0.000000
22/09/2014,  0.000000,  0.000000,  0.000000
23/09/2014,  0.001244,  0.000000,  0.000000
24/09/2014,  0.000000,  0.000000,  0.000000
25/09/2014,  0.000000,  0.000000,  0.000000
26/09/2014,  0.000000,  0.000000,  0.000000
27/09/2014,  0.000000,  0.000000,  0.000000
28/09/2014,  0.000000,  0.000000,  0.000000
29/09/2014,  0.000000,  0.000000,  0.000000
30/09/2014,  0.000000,  0.000000,  0.000000
01/10/2014,  0.000000,  0.000000,  0.000000
02/10/2014,  0.000000,  0.000000,  0.000000
03/10/2014,  0.000000,  0.000000,  0.000000
04/10/2014,  0.000000,  0.000000,  0.000000
05/10/2014,  0.000000,  0.000000,  0.000000
06/10/2014,  0.000000,  0.000000,  0.000000
07/10/2014,  0.000000,  0.000000,  0.000000
08/10/2014,  0.000000,  0.000000,  0.000000
09/10/2014,  0.000000,  0.000000,  0.000000
10/10/2014,  0.000070,  0.000000,  0.000000
11/10/2014,  0.000000,  0.000000,  0.000000
12/10/2014,  0.000000,  0.000000,  0.000000
13/10/2014,  0.000000,  0.000000,  0.000000
14/10/2014,  0.000000,  0.000000,  0.000000
15/10/2014,  0.000000,  0.000000,  0.000000
16/10/2014,  0.000000,  0.000000,  0.000000
17/10/2014,  0.000000,  0.000000,  0.000000
18/10/2014,  0.000000,  0.000000,  0.000000
19/10/2014,  0.000000,  0.000000,  0.000000
20/10/2014,  0.000000,  0.000000,  0.000000
21/10/2014,  0.000000,  0.001294,  0.000000
22/10/2014,  0.000000,  0.000000,  0.000000
23/10/2014,  0.000000,  0.000000,  0.000000
24/10/2014,  0.000000,  0.000000,  0.000000
25/10/2014,  0.000000,  0.000000,  0.000000
26/10/2014,  0.000565,  0.000000,  0.000000
27/10/2014,  0.000000,  0.000000,  0.000000
28/10/2014,  0.000000,  0.000000,  0.000000
29/10/2014,  0.000000,  0.000000,  0.000000
30/10/2014,  0.000000,  0.000000,  0.000000
31/10/2014,  0.000000,  0.000000,  0.000000
01/11/2014,  0.000000,  0.000000,  0.000000
02/11/2014,  0.000000,  0.000000,  0.000000
03/11/2014,  0.000000,  0.000000,  0.000000
04/11/2014,  0.000000,  0.000000,  0.000000
05/11/2014,  0.000000,  0.000000,  0.000000
06/11/2014,  0.000000,  0.000000,  0.000000
07/11/2014,  0.000000,  0.000000,  0.000000
08/11/2014,  0.000000,  0.000000,  0.000000
09/11/2014,  0.000000,  0.000000,  0.000000
10/11/2014,  0.000000,  0.000000,  0.000000
11/11/2014,  0.000000,  0.000000,  0.000000
12/11/2014,  0.000000,  0.000000,  0.000000
13/11/2014,  0.001215,  0.000000,  0.000000
14/11/2014,  0.000000,  0.000000,  0.000000
15/11/2014,  0.000000,  0.000000,  0.000000
16/11/2014,  0.000000,  0.000000,  0.000000
17/11/2014,  0.000000,  0.000000,  0.000000
18/11/2014,  0.000000,  0.000000,  0.000000
19/11/2014,  0.000000,  0.000000,  0.000000
20/11/2014,  0.000000,  0.000000,  0.000000
21/11/2014,  0.000000,  0.000000,  0.000000
22/11/2014,  0.000000,  0.000000,  0.000000
23/11/2014,  0.000000,  0.000000,  0.000000
24/11/2014,  0.000000,  0.000000,  0.000000
25/11/2014,  0.000000,  0.000000,  0.000000
26/11/2014,  0.000000,  0.000000,  0.000000
27/11/2014,  0.000000,  0.000000,  0.000000
28/11/2014,  0.000000,  0.000000,  0.000000
29/11/2014,  0.000000,  0.000000,  0.000000
30/11/2014,  0.000000,  0.000000,  0.000000
01/12/2014,  0.000000,  0.000000,  0.000000
02/12/2014,  0.000000,  0.000000,  0.000000
03/12/2014,  0.000000,  0.000000,  0.000000
04/12/2014,  0.000000,  0.000000,  0.000000
05/12/2014,  0.000000,  0.000000,  0.000000
06/12/2014,  0.000000,  0.000000,  0.000000
07/12/2014,  0.000000,  0.000000,  0.000000
08/12/2014,  0.000000,  0.000000,  0.000000
09/12/2014,  0.000000,  0.000000,  0.000000
10/12/2014,  0.000000,  0.000000,  0.000000
11/12/2014,  0.000000,  0.000000,  0.000000
12/12/2014,  0.000000,  0.000000,  0.000000
13/12/2014,  0.000000,  0.000000,  0.000000
14/12/2014,  0.000000,  0.000000,  0.000000
15/12/2014,  0.000000,  0.000000,  0.000000
16/12/2014,  0.000000,  0.000000,  0.000000
17/12/2014,  0.000000,  0.000000,  0.000000
18/12/2014,  0.000000,  0.000000,  0.000000
19/12/2014,  0.000000,  0.000000,  0.000000
20/12/2014,  0.000000,  0.000000,  0.000000
21/12/2014,  0.000000,  0.000000,  0.000000
22/12/2014,  0.000000,  0.000000,  0.000000
23/12/2014,  0.000000,  0.000000,  0.000000
24/12/2014,  0.000000,  0.000000,  0.000000
25/12/2014,  0.000000,  0.000000,  0.000000
26/12/2014,  0.000000,  0.000000,  0.000000
27/12/2014,  0.000000,  0.000000,  0.000000
28/12/2014,  0.000000,  0.000000,  0.000000
29/12/2014,  0.000000,  0.000000,  0.000000
30/12/2014,  0.000000,  0.000000,  0.000000
31/12/2014,  0.000000,  0.000000,  0.000000
01/01/2015,  0.000000,  0.000000,  0.000000
02/01/2015,  0.000000,  0.000000,  0.000000
03/01/2015,  0.000000,  0.000000,  0.000000
04/01/2015,  0.000000,  0.000000,  0.000000
05/01/2015,  0.000000,  0.000000,  0.000000
06/01/2015,  0.000000,  0.000000,  0.000000
07/01/2015,  0.000000,  0.000000,  0.000000
08/01/2015,  0.000000,  0.000000,  0.000000
09/01/2015,  0.000000,  0.000000,  0.000000
